
huir Subjonctif Passé,que j'aie hui,que tu aies hui,qu'il ait hui,que nous ayons hui,que vous ayez hui,qu'ils aient hui
huir Subjonctif Imparfait,,,,,,
huir Subjonctif Plus-que-parfait,que j'eusse hui,que tu eusses hui,qu'il eût hui,que nous eussions hui,que vous eussiez hui,qu'ils eussent hui
huir Passé simple,,,,,,
huir Passé Antérieur,j'eus hui,tu eus hui,il eut hui,nous eûmes hui,vous eûtes hui,ils eurent hui
huir Impératif Présent,,,,,,
huir Infinitif Présent,j'huir,tu huir,il huir,nous huir,vous huir,ils huir
huir Participe Présent,,,,,,
huir Participe Passé,j'hui,tu hui,il hui,nous hui,vous hui,ils hui

impartir Présent,j'impartis,tu impartis,il impartit,nous impartissons,vous impartissez,ils impartissent
impartir Passé Composé,j'ai imparti,tu as imparti,il a imparti,nous avons imparti,vous avez imparti,ils ont imparti
impartir Imparfait,,,,,,
impartir Plus-que-parfait,j'avais imparti,tu avais imparti,il avait imparti,nous avions imparti,vous aviez imparti,ils avaient imparti
impartir Futur Simple,,,,,,
impartir Futur Antérieur,j'aurai imparti,tu auras imparti,il aura imparti,nous aurons imparti,vous aurez imparti,ils auront imparti
impartir Conditionnel Présent,,,,,,
impartir Conditionnel Passé,j'aurais imparti,tu aurais imparti,il aurait imparti,nous aurions imparti,vous auriez imparti,ils auraient imparti
impartir Subjonctif Présent,,,,,,
impartir Subjonctif Passé,que j'aie imparti,que tu aies imparti,qu'il ait imparti,que nous ayons imparti,que vous ayez imparti,qu'ils aient imparti
impartir Subjonctif Imparfait,,,,,,
impartir Subjonctif Plus-que-parfait,que j'eusse imparti,que tu eusses imparti,qu'il eût imparti,que nous eussions imparti,que vous eussiez imparti,qu'ils eussent imparti
impartir Passé simple,,,,,,
impartir Passé Antérieur,j'eus imparti,tu eus imparti,il eut imparti,nous eûmes imparti,vous eûtes imparti,ils eurent imparti
impartir Impératif Présent,,,,,,
impartir Infinitif Présent,j'impartir,tu impartir,il impartir,nous impartir,vous impartir,ils impartir
impartir Participe Présent,,,,,,
impartir Participe Passé,j'imparti,tu imparti,il imparti,nous imparti,vous imparti,ils imparti

issir Présent,,,,,,
issir Passé Composé,j'ai issu,tu as issu,il a issu,nous avons issu,vous avez issu,ils ont issu
issir Imparfait,,,,,,
issir Plus-que-parfait,j'avais issu,tu avais issu,il avait issu,nous avions issu,vous aviez issu,ils avaient issu
issir Futur Simple,,,,,,
issir Futur Antérieur,j'aurai issu,tu auras issu,il aura issu,nous aurons issu,vous aurez issu,ils auront issu
issir Conditionnel Présent,,,,,,
issir Conditionnel Passé,j'aurais issu,tu aurais issu,il aurait issu,nous aurions issu,vous auriez issu,ils auraient issu
issir Subjonctif Présent,,,,,,
issir Subjonctif Passé,que j'aie issu,que tu aies issu,qu'il ait issu,que nous ayons issu,que vous ayez issu,qu'ils aient issu
issir Subjonctif Imparfait,,,,,,
issir Subjonctif Plus-que-parfait,que j'eusse issu,que tu eusses issu,qu'il eût issu,que nous eussions issu,que vous eussiez issu,qu'ils eussent issu
issir Passé simple,,,,,,
issir Passé Antérieur,j'eus issu,tu eus issu,il eut issu,nous eûmes issu,vous eûtes issu,ils eurent issu
issir Impératif Présent,,,,,,
issir Infinitif Présent,j'issir,tu issir,il issir,nous issir,vous issir,ils issir
issir Participe Présent,,,,,,
issir Participe Passé,j'issu,tu issu,il issu,nous issu,vous issu,ils issu

mentir Présent,je mens,tu mens,il ment,nous mentons,vous mentez,ils mentent
mentir Passé Composé,j'ai menti,tu as menti,il a menti,nous avons menti,vous avez menti,ils ont menti
mentir Imparfait,je mentais,tu mentais,il mentait,nous mentions,vous mentiez,ils mentaient
mentir Plus-que-parfait,j'avais menti,tu avais menti,il avait menti,nous avions menti,vous aviez menti,ils avaient menti
mentir Futur Simple,je mentirai,tu mentiras,il mentira,nous mentirons,vous mentirez,ils mentiront
mentir Futur Antérieur,j'aurai menti,tu auras menti,il aura menti,nous aurons menti,vous aurez menti,ils auront menti
mentir Conditionnel Présent,je mentirais,tu mentirais,il mentirait,nous mentirions,vous mentiriez,ils mentiraient
mentir Conditionnel Passé,j'aurais menti,tu aurais menti,il aurait menti,nous aurions menti,vous auriez menti,ils auraient menti
mentir Subjonctif Présent,que je mente,que tu mentes,qu'il mente,que nous mentions,que vous mentiez,qu'ils mentent
mentir Subjonctif Passé,que j'aie menti,que tu aies menti,qu'il ait menti,que nous ayons menti,que vous ayez menti,qu'ils aient menti
mentir Subjonctif Imparfait,que je mentisse,que tu mentisses,qu'il mentît,que nous mentissions,que vous mentissiez,qu'ils mentissent
mentir Subjonctif Plus-que-parfait,que j'eusse menti,que tu eusses menti,qu'il eût menti,que nous eussions menti,que vous eussiez menti,qu'ils eussent menti
mentir Passé simple,je mentis,tu mentis,il mentit,nous mentîmes,vous mentîtes,ils mentirent
mentir Passé Antérieur,j'eus menti,tu eus menti,il eut menti,nous eûmes menti,vous eûtes menti,ils eurent menti
mentir Impératif Présent,,tu mens,,nous mentons,vous mentez,
mentir Infinitif Présent,je mentir,tu mentir,il mentir,nous mentir,vous mentir,ils mentir
mentir Participe Présent,je mentant,tu mentant,il mentant,nous mentant,vous mentant,ils mentant
mentir Participe Passé,je menti,tu menti,il menti,nous menti,vous menti,ils menti

messeoir Présent,,,il messied,,,ils messiéent
messeoir Passé Composé,,,,,,
messeoir Imparfait,,,il messeyait,,,ils messeyaient
messeoir Plus-que-parfait,,,,,,
messeoir Futur Simple,,,il messiéra,,,ils messiéront
messeoir Futur Antérieur,,,,,,
messeoir Conditionnel Présent,,,il messiérait,,,ils messiéraient
messeoir Conditionnel Passé,,,,,,
messeoir Subjonctif Présent,,,qu'il messiée,,,qu'ils messiéent
messeoir Subjonctif Passé,,,,,,
messeoir Subjonctif Imparfait,,,,,,
messeoir Subjonctif Plus-que-parfait,,,,,,
messeoir Passé simple,,,,,,
messeoir Passé Antérieur,,,,,,
messeoir Impératif Présent,,,,,,
messeoir Infinitif Présent,je messeoir,tu messeoir,il messeoir,nous messeoir,vous messeoir,ils messeoir
messeoir Participe Présent,je messéant,tu messéant,il messéant,nous messéant,vous messéant,ils messéant
messeoir Participe Passé,,,,,,

mourir Présent,je meurs,tu meurs,il meurt,nous mourons,vous mourez,ils meurent
mourir Passé Composé,je suis mort,tu es mort,il est mort,nous sommes morts,vous êtes morts,ils sont morts
mourir Imparfait,je mourais,tu mourais,il mourait,nous mourions,vous mouriez,ils mouraient
mourir Plus-que-parfait,j'étais mort,tu étais mort,il était mort,nous étions morts,vous étiez morts,ils étaient morts
mourir Futur Simple,je mourrai,tu mourras,il mourra,nous mourrons,vous mourrez,ils mourront
mourir Futur Antérieur,je serai mort,tu seras mort,il sera mort,nous serons morts,vous serez morts,ils seront morts
mourir Conditionnel Présent,je mourrais,tu mourrais,il mourrait,nous mourrions,vous mourriez,ils mourraient
mourir Conditionnel Passé,je serais mort,tu serais mort,il serait mort,nous serions morts,vous seriez morts,ils seraient morts
mourir Subjonctif Présent,que je meure,que tu meures,qu'il meure,que nous mourions,que vous mouriez,qu'ils meurent
mourir Subjonctif Passé,que je sois mort,que tu sois mort,qu'il soit mort,que nous soyons morts,que vous soyez morts,qu'ils soient morts
mourir Subjonctif Imparfait,que je mourusse,que tu mourusses,qu'il mourût,que nous mourussions,que vous mourussiez,qu'ils mourussent
mourir Subjonctif Plus-que-parfait,que je fusse mort,que tu fusses mort,qu'il fût mort,que nous fussions morts,que vous fussiez morts,qu'ils fussent morts
mourir Passé simple,je mourus,tu mourus,il mourut,nous mourûmes,vous mourûtes,ils moururent
mourir Passé Antérieur,je fus mort,tu fus mort,il fut mort,nous fûmes morts,vous fûtes morts,ils furent morts
mourir Impératif Présent,,tu meurs,,nous mourons,vous mourez,
mourir Infinitif Présent,je mourir,tu mourir,il mourir,nous mourir,vous mourir,ils mourir
mourir Participe Présent,je mourant,tu mourant,il mourant,nous mourant,vous mourant,ils mourant
mourir Participe Passé,je mort,tu mort,il mort,nous mort,vous mort,ils mort

mouvoir Présent,je meus,tu meus,il meut,nous mouvons,vous mouvez,ils meuvent
mouvoir Passé Composé,j'ai mû|mu,tu as mû|mu,il a mû|mu,nous avons mû|mu,vous avez mû|mu,ils ont mû|mu
mouvoir Imparfait,je mouvais,tu mouvais,il mouvait,nous mouvions,vous mouviez,ils mouvaient
mouvoir Plus-que-parfait,j'avais mû|mu,tu avais mû|mu,il avait mû|mu,nous avions mû|mu,vous aviez mû|mu,ils avaient mû|mu
mouvoir Futur Simple,je mouvrai,tu mouvras,il mouvra,nous mouvrons,vous mouvrez,ils mouvront
mouvoir Futur Antérieur,j'aurai mû|mu,tu auras mû|mu,il aura mû|mu,nous aurons mû|mu,vous aurez mû|mu,ils auront mû|mu
mouvoir Conditionnel Présent,je mouvrais,tu mouvrais,il mouvrait,nous mouvrions,vous mouvriez,ils mouvraient
mouvoir Conditionnel Passé,j'aurais mû|mu,tu aurais mû|mu,il aurait mû|mu,nous aurions mû|mu,vous auriez mû|mu,ils auraient mû|mu
mouvoir Subjonctif Présent,que je meuve,que tu meuves,qu'il meuve,que nous mouvions,que vous mouviez,qu'ils meuvent
mouvoir Subjonctif Passé,que j'aie mû|mu,que tu aies mû|mu,qu'il ait mû|mu,que nous ayons mû|mu,que vous ayez mû|mu,qu'ils aient mû|mu
mouvoir Subjonctif Imparfait,que je musse,que tu musses,qu'il mût,que nous mussions,que vous mussiez,qu'ils mussent
mouvoir Subjonctif Plus-que-parfait,que j'eusse mû|mu,que tu eusses mû|mu,qu'il eût mû|mu,que nous eussions mû|mu,que vous eussiez mû|mu,qu'ils eussent mû|mu
mouvoir Passé simple,je mus,tu mus,il mut,nous mûmes,vous mûtes,ils murent
mouvoir Passé Antérieur,j'eus mû|mu,tu eus mû|mu,il eut mû|mu,nous eûmes mû|mu,vous eûtes mû|mu,ils eurent mû|mu
mouvoir Impératif Présent,,tu meus,,nous mouvons,vous mouvez,
mouvoir Infinitif Présent,je mouvoir,tu mouvoir,il mouvoir,nous mouvoir,vous mouvoir,ils mouvoir
mouvoir Participe Présent,je mouvant,tu mouvant,il mouvant,nous mouvant,vous mouvant,ils mouvant
mouvoir Participe Passé,je mû|mu,tu mû|mu,il mû|mu,nous mû|mu,vous mû|mu,ils mû|mu

ouïr Présent,j'ois,tu ois,il oit,nous oyons,vous oyez,ils oient
ouïr Passé Composé,j'ai ouï,tu as ouï,il a ouï,nous avons ouï,vous avez ouï,ils ont ouï
ouïr Imparfait,j'oyais,tu oyais,il oyait,nous oyions,vous oyiez,ils oyaient
ouïr Plus-que-parfait,j'avais ouï,tu avais ouï,il avait ouï,nous avions ouï,vous aviez ouï,ils avaient ouï
ouïr Futur Simple,j'ouïrai|orrai|oirai,tu ouïras|orras,il ouïra|orra,nous ouïrons|orrons,vous ouïrez|orrez,ils ouïront|orront
ouïr Futur Antérieur,j'aurai ouï,tu auras ouï,il aura ouï,nous aurons ouï,vous aurez ouï,ils auront ouï
ouïr Conditionnel Présent,j'ouïrais|orrais|oirais,tu ouïrais|orrais,il ouïrait|orrait,nous ouïrions|orrions,vous ouïriez|orriez,ils ouïraient|orraient
ouïr Conditionnel Passé,j'aurais ouï,tu aurais ouï,il aurait ouï,nous aurions ouï,vous auriez ouï,ils auraient ouï
ouïr Subjonctif Présent,que j'oie,que tu oies,qu'il oie,que nous oyions,que vous oyiez,qu'ils oient
ouïr Subjonctif Passé,que j'aie ouï,que tu aies ouï,qu'il ait ouï,que nous ayons ouï,que vous ayez ouï,qu'ils aient ouï
ouïr Subjonctif Imparfait,que j'ouïsse,que tu ouïsses,qu'il ouït,que nous ouïssions,que vous ouïssiez,qu'ils ouïssent
ouïr Subjonctif Plus-que-parfait,que j'eusse ouï,que tu eusses ouï,qu'il eût ouï,que nous eussions ouï,que vous eussiez ouï,qu'ils eussent ouï
ouïr Passé simple,j'ouïs,tu ouïs,il ouït,nous ouïmes,vous ouïtes,ils ouïrent
ouïr Passé Antérieur,j'eus ouï,tu eus ouï,il eut ouï,nous eûmes ouï,vous eûtes ouï,ils eurent ouï
ouïr Impératif Présent,,tu ois,,nous oyons,vous oyez,
ouïr Infinitif Présent,j'ouïr,tu ouïr,il ouïr,nous ouïr,vous ouïr,ils ouïr
ouïr Participe Présent,j'oyant,tu oyant,il oyant,nous oyant,vous oyant,ils oyant
ouïr Participe Passé,j'ouï,tu ouï,il ouï,nous ouï,vous ouï,ils ouï

partir Présent,je pars,tu pars,il part,nous partons,vous partez,ils partent
partir Passé Composé,je suis parti,tu es parti,il est parti,nous sommes partis,vous êtes partis,ils sont partis
partir Imparfait,je partais,tu partais,il partait,nous partions,vous partiez,ils partaient
partir Plus-que-parfait,j'étais parti,tu étais parti,il était parti,nous étions partis,vous étiez partis,ils étaient partis
partir Futur Simple,je partirai,tu partiras,il partira,nous partirons,vous partirez,ils partiront
partir Futur Antérieur,je serai parti,tu seras parti,il sera parti,nous serons partis,vous serez partis,ils seront partis
partir Conditionnel Présent,je partirais,tu partirais,il partirait,nous partirions,vous partiriez,ils partiraient
partir Conditionnel Passé,je serais parti,tu serais parti,il serait parti,nous serions partis,vous seriez partis,ils seraient partis
partir Subjonctif Présent,que je parte,que tu partes,qu'il parte,que nous partions,que vous partiez,qu'ils partent
partir Subjonctif Passé,que je sois parti,que tu sois parti,qu'il soit parti,que nous soyons partis,que vous soyez partis,qu'ils soient partis
partir Subjonctif Imparfait,que je partisse,que tu partisses,qu'il partît,que nous partissions,que vous partissiez,qu'ils partissent
partir Subjonctif Plus-que-parfait,que je fusse parti,que tu fusses parti,qu'il fût parti,que nous fussions partis,que vous fussiez partis,qu'ils fussent partis
partir Passé simple,je partis,tu partis,il partit,nous partîmes,vous partîtes,ils partirent
partir Passé Antérieur,je fus parti,tu fus parti,il fut parti,nous fûmes partis,vous fûtes partis,ils furent partis
partir Impératif Présent,,tu pars,,nous partons,vous partez,
partir Infinitif Présent,je partir,tu partir,il partir,nous partir,vous partir,ils partir
partir Participe Présent,je partant,tu partant,il partant,nous partant,vous partant,ils partant
partir Participe Passé,je parti,tu parti,il parti,nous parti,vous parti,ils parti

pouvoir Présent,je peux,tu peux,il peut,nous pouvons,vous pouvez,ils peuvent
pouvoir Passé Composé,j'ai pu,tu as pu,il a pu,nous avons pu,vous avez pu,ils ont pu
pouvoir Imparfait,je pouvais,tu pouvais,il pouvait,nous pouvions,vous pouviez,ils pouvaient
pouvoir Plus-que-parfait,j'avais pu,tu avais pu,il avait pu,nous avions pu,vous aviez pu,ils avaient pu
pouvoir Futur Simple,je pourrai,tu pourras,il pourra,nous pourrons,vous pourrez,ils pourront
pouvoir Futur Antérieur,j'aurai pu,tu auras pu,il aura pu,nous aurons pu,vous aurez pu,ils auront pu
pouvoir Conditionnel Présent,je pourrais,tu pourrais,il pourrait,nous pourrions,vous pourriez,ils pourraient
pouvoir Conditionnel Passé,j'aurais pu,tu aurais pu,il aurait pu,nous aurions pu,vous auriez pu,ils auraient pu
pouvoir Subjonctif Présent,que je puisse,que tu puisses,qu'il puisse,que nous puissions,que vous puissiez,qu'ils puissent
pouvoir Subjonctif Passé,que j'aie pu,que tu aies pu,qu'il ait pu,que nous ayons pu,que vous ayez pu,qu'ils aient pu
pouvoir Subjonctif Imparfait,que je pusse,que tu pusses,qu'il pût,que nous pussions,que vous pussiez,qu'ils pussent
pouvoir Subjonctif Plus-que-parfait,que j'eusse pu,que tu eusses pu,qu'il eût pu,que nous eussions pu,que vous eussiez pu,qu'ils eussent pu
pouvoir Passé simple,je pus,tu pus,il put,nous pûmes,vous pûtes,ils purent
pouvoir Passé Antérieur,j'eus pu,tu eus pu,il eut pu,nous eûmes pu,vous eûtes pu,ils eurent pu
pouvoir Impératif Présent,,,,,,
pouvoir Infinitif Présent,je pouvoir,tu pouvoir,il pouvoir,nous pouvoir,vous pouvoir,ils pouvoir
pouvoir Participe Présent,je pouvant,tu pouvant,il pouvant,nous pouvant,vous pouvant,ils pouvant
